Wall time,Step,Value
1694308823.0054934,199,0.1089218482375145
1694309030.7658617,399,0.03658577427268028
1694309233.1565068,599,0.02053571492433548
1694309433.4952216,799,0.014163619838654995
1694309632.4142082,999,0.015013618394732475
1694309837.1272686,1199,0.012604917399585247
1694310040.875805,1399,0.01117506343871355
1694310240.148721,1599,0.010910593904554844
1694310446.2398784,1799,0.010153662413358688
1694310654.2332096,1999,0.009028916247189045
1694310854.257832,2199,0.00849213358014822
1694311059.7027404,2399,0.007266239728778601
1694311264.9710367,2599,0.007038292475044727
1694311463.9980567,2799,0.007732847239822149
1694311662.7068403,2999,0.00836881436407566
1694311861.312206,3199,0.010126125067472458
1694312060.1831841,3399,0.006962611805647612
1694312258.5066376,3599,0.005536848679184914
1694312456.9739509,3799,0.006385863292962313
1694312655.3397398,3999,0.005861988291144371
1694312856.4678948,4199,0.006487652659416199
1694313055.4147305,4399,0.006029208656400442
1694313254.186096,4599,0.005632963962852955
1694313452.6238198,4799,0.005179346539080143
1694313656.8029287,4999,0.005317749455571175
1694313867.1290214,5199,0.00510836998000741
1694314068.7086442,5399,0.0049986280500888824
1694314267.3373494,5599,0.004861756227910519
1694314465.8055086,5799,0.005255158059298992
1694314664.4926734,5999,0.005030194763094187
1694314862.996879,6199,0.0049814884550869465
1694315061.6092825,6399,0.00459373788908124
1694315261.1547694,6599,0.00420196820050478
1694315460.3294373,6799,0.0042950790375471115
1694315658.9958038,6999,0.00416701752692461
1694315858.2059693,7199,0.0041084978729486465
1694316056.8229382,7399,0.003859185613691807
1694316348.0836997,7699,0.0051207393407821655
1694316547.2420423,7899,0.004522017668932676
1694316746.418382,8099,0.004080112557858229
1694316946.4608443,8299,0.004236123990267515
1694317146.5123801,8499,0.004348112270236015
1694317346.0214388,8699,0.0037297296803444624
1694317545.7009099,8899,0.0038615665398538113
1694317745.3735876,9099,0.005004651378840208
1694317948.458501,9299,0.00392961548641324
1694318147.4635105,9499,0.0034577411133795977
1694318346.0037792,9699,0.003527411725372076
1694318544.3907728,9899,0.003812634153291583
1694318743.0694668,10099,0.0036020022816956043
1694318942.1702487,10299,0.0032806051895022392
1694319141.084556,10499,0.0037388401105999947
1694319340.2155442,10699,0.0035759976599365473
1694319539.1161351,10899,0.003733194200322032
1694319738.4704442,11099,0.003557066898792982
1694319942.401581,11299,0.0032714924309402704
1694320149.3574433,11499,0.003620155155658722
1694320352.2052462,11699,0.0033495062962174416
1694320562.4334803,11899,0.004161241464316845
1694320770.8254068,12099,0.005631248466670513
1694320977.182206,12299,0.003879772499203682
1694321185.2931163,12499,0.0037100142799317837
1694321395.990517,12699,0.0036213791463524103
1694321603.2708023,12899,0.0037132566794753075
1694321810.2422378,13099,0.0032610211055725813
1694322016.5385082,13299,0.004035738296806812
1694322219.4733167,13499,0.0035736216232180595
1694322419.081675,13699,0.003153496887534857
1694322621.871845,13899,0.0033097052946686745
1694322825.5116503,14099,0.003438873216509819
1694323031.1904433,14299,0.0030649828258901834
1694323231.956474,14499,0.002965555526316166
1694323431.957841,14699,0.00291854003444314
1694323631.358211,14899,0.0029249428771436214
1694323921.9857206,15199,0.004376756958663464
1694324122.4860258,15399,0.004033301491290331
1694324322.084709,15599,0.0032422500662505627
1694324520.9882467,15799,0.00417135376483202
1694324720.0853033,15999,0.0032919254153966904
1694324919.170592,16199,0.0034651635214686394
1694325118.953607,16399,0.002846367657184601
1694325317.8880987,16599,0.0034547385293990374
1694325517.2392404,16799,0.0032573684584349394
1694325718.3207428,16999,0.0038389889523386955
1694325917.48911,17199,0.0033125204499810934
1694326116.388844,17399,0.00325331324711442
1694326315.7225251,17599,0.003131084144115448
1694326514.4232094,17799,0.0027930671349167824
1694326713.8376682,17999,0.0028352406807243824
1694326913.4065971,18199,0.003058466361835599
1694327112.42353,18399,0.002902769949287176
1694327311.7978516,18599,0.0030194115824997425
1694327510.6730154,18799,0.002669699490070343
1694327709.2101183,18999,0.0026852795854210854
1694327908.3415995,19199,0.0026359057519584894
1694328107.772754,19399,0.002817831700667739
1694328307.50678,19599,0.00299987755715847
1694328508.857542,19799,0.0027201231569051743
1694328710.6947,19999,0.002633817493915558
1694328911.6424718,20199,0.00257148128002882
1694329118.645122,20399,0.0026911403983831406
1694329325.310315,20599,0.002621607156470418
1694329531.0358999,20799,0.002694663591682911
1694329735.0621614,20999,0.00290521327406168
1694329941.6995678,21199,0.002781433053314686
1694330148.0062912,21399,0.002496411558240652
1694330349.4361222,21599,0.0026134499348700047
1694330554.9866738,21799,0.0025431301910430193
1694330760.8321671,21999,0.002405414590612054
1694330967.3704846,22199,0.0029227964114397764
1694331176.644833,22399,0.0025335901882499456
1694331476.0482762,22699,0.0025578627828508615
1694331681.112264,22899,0.002466268604621291
1694331884.8069432,23099,0.002545611932873726
1694332087.9340808,23299,0.0025822885800153017
1694332293.7681444,23499,0.0025732675567269325
1694332500.245734,23699,0.0026458119973540306
1694332705.723592,23899,0.0026122722774744034
1694332907.2412026,24099,0.0026163533329963684
1694333109.8757615,24299,0.002502553164958954
1694333314.3447084,24499,0.0023731240071356297
1694333521.0927615,24699,0.003091661259531975
1694333724.1793447,24899,0.00261703971773386
1694333930.0694826,25099,0.0026031595189124346
1694334132.18436,25299,0.0024550845846533775
1694334332.690746,25499,0.002476586028933525
1694334532.5896037,25699,0.0024838626850396395
1694334734.0475428,25899,0.0023963155690580606
1694334933.702616,26099,0.002644188702106476
1694335133.50206,26299,0.0023811832070350647
1694335333.4829047,26499,0.0024405133444815874
1694335533.3113546,26699,0.002431766130030155
1694335739.8904169,26899,0.0023845883551985025
1694335946.388881,27099,0.002292624907568097
1694336150.0583594,27299,0.002451530424878001
1694336353.244284,27499,0.0025540897622704506
1694336560.0993977,27699,0.00251482124440372
1694336764.622617,27899,0.002650184091180563
1694336973.0364478,28099,0.0027220442425459623
1694337173.3399088,28299,0.0023750546388328075
1694337373.1563146,28499,0.00276012159883976
1694337572.4075215,28699,0.0024402362760156393
1694337771.9580343,28899,0.00240276288241148
1694337971.3152714,29099,0.0024328352883458138
1694338170.838241,29299,0.0024269733112305403
1694338370.8737862,29499,0.002448604442179203
1694338571.1301105,29699,0.0023817794863134623
1694338770.8991497,29899,0.0022864111233502626
1694339063.0274265,30199,0.002481571165844798
1694339263.533946,30399,0.0023885956034064293
1694339463.6164489,30599,0.0022976365871727467
1694339663.3853366,30799,0.0022559529170393944
1694339863.5634995,30999,0.002549768192693591
1694340063.7306406,31199,0.002390454523265362
1694340264.56602,31399,0.0022356435656547546
1694340464.9625473,31599,0.002839964348822832
1694340665.233132,31799,0.002313542878255248
