Wall time,Step,Value
1694239770.4960387,199,0.07882681488990784
1694239975.6751726,399,0.018442200496792793
1694240174.1455295,599,0.009042324498295784
1694240371.5623984,799,0.0072902231477200985
1694240570.505917,999,0.007414923515170813
1694240768.443817,1199,0.005770265590399504
1694240965.9024265,1399,0.003950115758925676
1694241163.3906736,1599,0.0035303374752402306
1694241360.8744223,1799,0.0035867723636329174
1694241558.114581,1999,0.0026624598540365696
1694241756.5578747,2199,0.0026795295998454094
1694241953.7684367,2399,0.0023396408651024103
1694242150.5687053,2599,0.0024037875700742006
1694242347.9272268,2799,0.001833676127716899
1694242545.0500302,2999,0.0039035265799611807
1694242742.621225,3199,0.002062060870230198
1694242940.2996373,3399,0.0019327545305714011
1694243137.6807337,3599,0.0021087557543069124
1694243334.776256,3799,0.0018878590781241655
1694243530.929507,3999,0.002198914997279644
1694243727.5542352,4199,0.0019779247231781483
1694243923.345454,4399,0.0015621947823092341
1694244120.2640676,4599,0.0016550100408494473
1694244316.5672908,4799,0.0014641114976257086
1694244512.8798213,4999,0.0013596126809716225
1694244709.0260208,5199,0.0012778356904163957
1694244905.7635758,5399,0.0012197247706353664
1694245102.2633252,5599,0.0015796700026839972
1694245299.477875,5799,0.0013543969253078103
1694245497.0078707,5999,0.0013606426073238254
1694245693.0539796,6199,0.0012283974792808294
1694245889.9315572,6399,0.0011934489011764526
1694246086.167648,6599,0.0012865960597991943
1694246282.1277657,6799,0.001206966582685709
1694246478.745359,6999,0.001100641442462802
1694246675.0223324,7199,0.0016010705148801208
1694246871.2974167,7399,0.0012059041764587164
1694247159.8749304,7699,0.0011385813122615218
1694247356.539718,7899,0.000988765968941152
1694247552.7473657,8099,0.0011733844876289368
1694247749.264258,8299,0.0011379739735275507
1694247945.7493937,8499,0.001305753248743713
1694248142.0780702,8699,0.0010229840409010649
1694248338.6129856,8899,0.000906210218090564
1694248535.7359533,9099,0.0016802257159724832
1694248732.1372316,9299,0.0011128041660413146
1694248928.6381214,9499,0.0009933501714840531
1694249125.5990102,9699,0.0009247100097127259
1694249322.3078103,9899,0.0011645668419077992
1694249518.9911745,10099,0.0009299245430156589
1694249715.3248177,10299,0.0008638512808829546
1694249911.199963,10499,0.000931599410250783
1694250107.840598,10699,0.0019950608257204294
1694250304.3216875,10899,0.0009851866634562612
1694250500.5792766,11099,0.001073306193575263
1694250697.285558,11299,0.0010620832908898592
1694250893.8758419,11499,0.0009412717772647738
1694251090.140335,11699,0.001338232192210853
1694251286.8211432,11899,0.001370812300592661
1694251482.9894738,12099,0.0010707300389185548
1694251679.4042153,12299,0.0008899316308088601
1694251875.643156,12499,0.0009038051939569414
1694252072.2396965,12699,0.0009664776735007763
1694252267.9357133,12899,0.0008514407090842724
1694252464.2254903,13099,0.0008836644701659679
1694252660.7374704,13299,0.0007832065457478166
1694252857.2444856,13499,0.0007466215174645185
1694253053.8374348,13699,0.0008591562509536743
1694253250.296761,13899,0.001089488621801138
1694253447.0429037,14099,0.0008061096305027604
1694253643.2565765,14299,0.000987198087386787
1694253839.4524312,14499,0.0007726856856606901
1694254036.0146255,14699,0.0008160820580087602
1694254232.710851,14899,0.0007318860152736306
1694254520.0038424,15199,0.0007073548622429371
1694254715.5572329,15399,0.0007390201208181679
1694254912.2243345,15599,0.0006806924939155579
1694255108.6005397,15799,0.0006729632732458413
1694255304.701572,15999,0.000704795413184911
1694255500.9224563,16199,0.0007013040594756603
1694255697.5186424,16399,0.0006670141010545194
1694255893.7866297,16599,0.0006958091398701072
1694256090.115627,16799,0.000909253372810781
1694256286.515965,16999,0.0008697792654857039
1694256482.5202613,17199,0.0020455277990549803
